"id_evento","data_publicacao","fonte","titulo","pagina","municipio","localidade","tipo_camada","dimensao_analitica","tipo_relacao_variavel","codigo_variavel","nivel_criticidade","observacao","nota_analista","cod_loteamento","nivel_confianca_loteamento","papel_no_ciclo","id_caso_pressao","entra_ipst","relevancia_estrategica","data_classificacao","_qrt_aproximacao_variavel","_linha_suspeita","_arquivo","_qrt_data_edicao","_qrt_numero_edicao","_qrt_evento_id","_qrt_relevancia","_qrt_descricao_evento","_qrt_fonte_arquivo","_qrt_status_validacao","_qrt_data","_qrt_item","_qrt_resumo","_qrt_origem","_qrt_municipio_impactado","_qrt_tipo_abrangencia","_qrt_\xEF\xBB\xBF""id_evento"""
"Policial penal preso - tentativa de feminicidio e agressao contra bebe","2026-04-10","Tribuna Liberal","Policial penal preso em flagrante no Remanso Campineiro por tentativa de feminicidio contra ex-compa","9","Hortolandia","nao_identificado","CONTEXTO","capital_humano","direta","CH_05","alerta","sinal_smids_ext","Policial penal preso em flagrante no Remanso Campineiro por tentativa de feminicidio contra ex-companheira e lesao corporal contra filha de 8 meses - medida protetiva descumprida - caso registrado na DDM. interface_ch","66","alto","nao_aplicavel","","nao","media","2026-04-10","","","2026_04_10_tribuna_liberal.csv","","","","","","","","","","","","","",""
"AMAAH-SP 5o Abril Azul - TEA no CREAPE","2026-04-10","Tribuna Liberal","5a edicao do Abril Azul promovida pela AMAAH-SP no CREAPE (Lagoa do Santa Clara) - 51 criancas e ado","7","Hortolandia","nao_identificado","GOVERNANCA","capital_humano","contextual","CH_03","media","acao_institucional_smids","5a edicao do Abril Azul promovida pela AMAAH-SP no CREAPE (Lagoa do Santa Clara) - 51 criancas e adolescentes atendidos com fonoaudiologia terapia ocupacional psicopedagogia e psicologia - programacao adaptada para TEA. interface_ch","317","medio","nao_aplicavel","","nao","media","2026-04-10","","","2026_04_10_tribuna_liberal.csv","","","","","","","","","","","","","",""
"Trem Intercidades - obras iniciadas trecho Campinas-Jundiai","2026-04-10","Tribuna Liberal","Obras do Trem Intercidades Campinas-Sao Paulo iniciadas em Vinhedo - velocidade 140km/h - 64 minutos","6","Hortolandia","nao_identificado","CONTEXTO","infraestrutura_urbana","contextual","IU_03","baixa","sinal_smids_ext","Obras do Trem Intercidades Campinas-Sao Paulo iniciadas em Vinhedo - velocidade 140km/h - 64 minutos no trajeto de 101km - previsao de operacao 2031 - impacto futuro no deslocamento pendular da RMC. interface_rt","nao_aplicavel","nulo","nao_aplicavel","","nao","media","2026-04-10","","","2026_04_10_tribuna_liberal.csv","","","","","","","","","","","","","",""
"Hospital Metropolitano Campinas - licitacao aberta","2026-04-10","Tribuna Liberal","Estado abre licitacao para Hospital Metropolitano ao lado do Mário Gatti - 262 leitos internacao + 6","10","Hortolandia","nao_identificado","CONTEXTO","capital_humano","contextual","CH_01","media","sinal_smids_ext","Estado abre licitacao para Hospital Metropolitano ao lado do Mário Gatti - 262 leitos internacao + 60 UTI + oncologia e cardiologia - gestao por OS - referencia regional para RMC. impacto_regional_hortolandia","nao_aplicavel","nulo","nao_aplicavel","","nao","media","2026-04-10","","","2026_04_10_tribuna_liberal.csv","","","","","","","","","","","","","",""
"Conserto erosao frente EMEIEF Jd. Amanda III","2026-03-29","Tribuna Liberal","Reparo de afundamento de solo na Rua Duque de Caxias em frente a escola municipal do Jd","9","Hortolandia","nao_identificado","CONTEXTO","infraestrutura_urbana","direta","IU_01","media","sinal_smids_ext","Reparo de afundamento de solo na Rua Duque de Caxias em frente a escola municipal do Jd. Amanda III. interface_iu","351","alto","nao_aplicavel","","nao","media","2026-03-29","","","2026_04_11_tribuna_liberal.csv","","","","","","","","","","","","","",""
"Paulinia - Lei 4685/2026 matricula maes atipicas","2026-03-29","Tribuna Liberal","Paulinia sanciona lei de prioridade de matricula para filhos de maes responsaveis por PCD/TEA/doenca","9","Hortolandia","nao_identificado","GOVERNANCA","capital_humano","direta","CH_05","media","acao_institucional_smids","Paulinia sanciona lei de prioridade de matricula para filhos de maes responsaveis por PCD/TEA/doencas raras. interface_ch","nao_aplicavel","nao_aplicavel","nao_aplicavel","","nao","media","2026-03-29","","","2026_04_11_tribuna_liberal.csv","","","","","","","","","","","","","",""
"STF - visao monocular como deficiencia ADI 6850","2026-03-29","Tribuna Liberal","STF confirma visao monocular como deficiencia sensorial; garante acesso a concursos publicos e benef","9","Hortolandia","nao_identificado","GOVERNANCA","capital_humano","direta","CH_05","media","acao_institucional_smids","STF confirma visao monocular como deficiencia sensorial; garante acesso a concursos publicos e beneficios. interface_ch","nao_aplicavel","nao_aplicavel","nao_aplicavel","","nao","media","2026-03-29","","","2026_04_11_tribuna_liberal.csv","","","","","","","","","","","","","",""
"Ana Perugini - R$ 1.57 mi Centro Inteligencia Social","2026-03-29","Tribuna Liberal","Emenda para Centro de Inteligencia Social: convivencia da melhor idade e cursos de qualificacao prof","7","Hortolandia","nao_identificado","GOVERNANCA","capital_humano","direta","RT_04","media","acao_institucional_smids","Emenda para Centro de Inteligencia Social: convivencia da melhor idade e cursos de qualificacao profissional. interface_rt","nao_aplicavel","nao_aplicavel","nao_aplicavel","","nao","media","2026-03-29","","","2026_04_11_tribuna_liberal.csv","","","","","","","","","","","","","",""
"","","","prefeitura_encaminhou_pl_47_2026_a_camara_propondo_mudancas_no_programa_auxilio_moradia; flexibiliza","4","hortolandia","nao_identificado","GOVERNANCA","infraestrutura_urbana","indireta","IU_01","media","acao_institucional_smids | extras_preservados: id_evento=pl_47_2026_auxilio_moradia_ampliado_vitimas_violencia_domestica | data_publicacao=2026-04-12 | fonte=Tribuna Liberal | cod_loteamento=nao_aplicavel | nivel_confianca_loteamento=nao_aplicavel | relevancia_estrategica=media","prefeitura_encaminhou_pl_47_2026_a_camara_propondo_mudancas_no_programa_auxilio_moradia; flexibiliza_criterios_para_vitimas_violencia_domestica_amparadas_lei_maria_penha; prazos_ate_24_meses; possibilidade_moradia_em_municipio_vizinho_em_casos_especificos. impacto_latente","","","nao_aplicavel","","nao","","","","","2026_04_12_tribuna_liberal.csv","","","","","prefeitura_encaminhou_pl_47_2026_a_camara_propondo_mudancas_no_programa_auxilio_moradia; flexibiliza","","tipo_camada_revisado_v10_5","","","","","","",""
"","","","moradores_e_socorristas_samu_cobram_retomada_prolongamento_av_reboucas_ate_av_olivo_franceschini; pr","7","hortolandia","nao_identificado","CONTEXTO","infraestrutura_urbana","contextual","IU_03","media","sinal_smids_ext | extras_preservados: id_evento=ligacao_viaria_sumare_hortolandia_av_reboucas_olivo_franceschini_paralisada | data_publicacao=2026-04-12 | fonte=Tribuna Liberal | cod_loteamento=nao_aplicavel | nivel_confianca_loteamento=nao_aplicavel | relevancia_estrategica=media","moradores_e_socorristas_samu_cobram_retomada_prolongamento_av_reboucas_ate_av_olivo_franceschini; projeto_retirado_do_escopo_estadual; hortolandia_protocolou_pedido_recursos_pac_mobilidade_2023_sem_resposta; estrada_teodor_condiev_unica_alternativa_sem_iluminacao_curvas_perigosas. interface_iu","","","nao_aplicavel","","nao","","","","","2026_04_12_tribuna_liberal.csv","","","","","moradores_e_socorristas_samu_cobram_retomada_prolongamento_av_reboucas_ate_av_olivo_franceschini; pr","","tipo_camada_revisado_v10_5","","","","","","",""
"","","","prefeitura_hortolandia_abre_edital_pnab_ciclo_ii; r$_794639_repassados_pelo_governo_federal; 56_proj","8","hortolandia","nao_identificado","GOVERNANCA","governanca","indireta","GOV_FEDERAL","baixa","acao_institucional_smids | extras_preservados: id_evento=pnab_ciclo_ii_edital_cultura_hortolandia_r794mil | data_publicacao=2026-04-12 | fonte=Tribuna Liberal | cod_loteamento=nao_aplicavel | nivel_confianca_loteamento=nao_aplicavel | relevancia_estrategica=media","prefeitura_hortolandia_abre_edital_pnab_ciclo_ii; r$_794639_repassados_pelo_governo_federal; 56_projetos_selecionados_em_podcast_musica_teatro_danca_fotografia_grafite_saberes_tradicionais; inscricoes_ate_05_05_resultado_25_06. fora_escopo_smids","","","nao_aplicavel","","nao","","","","","2026_04_12_tribuna_liberal.csv","","","","","prefeitura_hortolandia_abre_edital_pnab_ciclo_ii; r$_794639_repassados_pelo_governo_federal; 56_proj","","tipo_camada_revisado_v10_5","","","","","","",""
"","","","artigo_de_opiniao_descreve_suburbanizacao_da_pobreza_em_regioes_metropolitanas_do_interior_paulista;","3","hortolandia","nao_identificado","CONTEXTO","SMIDS_EXT","contextual","SMIDS_EXT","baixa","dado_auditavel | reclassificado de IVS para CONTEXTO por regra conservadora; revisar se necessario | extras_preservados: id_evento=coluna_nao_basta_olhar_arvore_preciso_sobrevoar_floresta_suburbanizacao_pobreza | data_publicacao=2026-04-12 | fonte=Tribuna Liberal | cod_loteamento=nao_aplicavel | nivel_confianca_loteamento=nao_aplicavel | relevancia_estrategica=media","artigo_de_opiniao_descreve_suburbanizacao_da_pobreza_em_regioes_metropolitanas_do_interior_paulista; polo_principal_encarece_e_expulsa_populacao_para_municipios_vizinhos; drenagem_de_renda_trabalhadores_residem_fora; pressao_sobre_assistencia_saude_habitacao_mobilidade. sinal_smids_ext","","","nao_aplicavel","","nao","","","","","2026_04_12_tribuna_liberal.csv","","","","","artigo_de_opiniao_descreve_suburbanizacao_da_pobreza_em_regioes_metropolitanas_do_interior_paulista;","","tipo_camada_revisado_v10_5","","","","","","",""
"E1","2026-04-16","Tribuna Liberal","Hospital Estadual Sumare identifica 12 pacientes internados com a KPC","3","Regional","Regional","PRESSAO_SOCIAL","capital_humano","direta","SMIDS_EXT","alta","dado_auditavel","PRIMEIRA PUBLICACAO do ciclo CH_KPC_REGIAO_2026. 12 colonizados detectados em marco/2026 via exames de rotina no HES. Sem infeccao ativa confirmada. Casos paralelos: Americana (HM Waldemar Tebaldi 1 UTI marco) e Campinas (Mario Gatti 2 mortes inicio abril). HES atende Hortolandia como referencia regional. R25 confirmado: fenomeno coletivo em expansao regional.","","","emergencia","CH_KPC_REGIAO_2026","avaliar - aguardar impacto em Hortolandia","media","2026-04-16","","","2026_04_16_tribuna_liberal.csv","","","","","","","","","","","","","",""
"E2","2026-04-16","Tribuna Liberal","Zeze Gomes agiliza Auxilio-Moradia a vitima de violencia em Hortolandia","9","Hortolândia","nao_identificado","GOVERNANCA","capital_humano","direta","GOV_MUNICIPAL","media","resposta_institucional","Projeto aprovado na Camara. Flexibiliza burocracia em urgencias. Prazo beneficio ate 24 meses para vitimas. Permite aluguel em municipios vizinhos. Acompanhamento pelo Centro de Referencia da Mulher. Timing coincide com pico de pressao do ciclo CH_VIOLENCIA_GENERO_2026.","","","resposta","CH_VIOLENCIA_GENERO_2026","nao - R24","media","2026-04-16","","","2026_04_16_tribuna_liberal.csv","","","","","","","","","","","","","",""
"E3","2026-04-16","Tribuna Liberal","Casal e preso apos agressoes mutuas em Hortolandia","9","Hortolândia","Monte Sinai","PRESSAO_SOCIAL","capital_humano","direta","SMIDS_EXT","alerta","dado_auditavel","Lesao corporal mutua com sinais de embriaguez. Homem com ferimento de faca na nuca (levou pontos). Mulher com lesao constatada no rosto. Autuados em flagrante por lesao corporal no contexto de violencia domestica. R21 aplicado. R25: evento individual sem serie no bairro nesta semana.","","","nao_aplicavel","","sim - Condicao A","media","2026-04-16","","","2026_04_16_tribuna_liberal.csv","","","","","","","","","","","","","",""
"E1","2026-04-17","Tribuna Liberal","HES agora totaliza 14 pacientes internados com KPC em Sumare","8","Regional","Regional","PRESSAO_SOCIAL","capital_humano","direta","SMIDS_EXT","alta","dado_auditavel","HES Sumare: 12 para 14 colonizados. Dois novos pacientes apos primeira publicacao (16/04). Sem infeccao ativa confirmada. Contexto regional: Americana (1 UTI marco) e Campinas (2 mortes Mario Gatti inicio abril). Ciclo em agravamento.","","","agravamento","CH_KPC_REGIAO_2026","avaliar - aguardar impacto em Hortolandia","media","2026-04-17","","","2026_04_17_tribuna_liberal.csv","","","","","","","","","","","","","",""
"E2","2026-04-17","Tribuna Liberal","Hortolandia pode ganhar expansao do Centro de Distribuicao da Elsys","7","Hortolândia","nao_identificado","GOVERNANCA","renda_trabalho","latente","GOV_MUNICIPAL","baixa","impacto_latente","CD instalado jul/2025. 8 mil m2. 53 empregados diretos. Empresa estuda dobrar capacidade. Distribuicao para Brasil America Latina EUA e Africa. Visita prefeito Zeze + deputada Ana Perugini. Complementa PROEMPH (18/04). Efeito sobre RT_01 nao observavel no curto prazo.","","","nao_aplicavel","","nao - R24","media","2026-04-17","","","2026_04_17_tribuna_liberal.csv","","","","","","","","","","","","","",""
"E3","2026-04-17","Tribuna Liberal","Prefeitura de Hortolandia fortalece plantio de nova grama no Campo da Mina","7","Hortolândia","Jardim Amanda","GOVERNANCA","capital_humano","indireta","GOV_MUNICIPAL","baixa","caso_ilustrativo","Parque Socioambiental Jardim Amanda - campo vestiario rampa ambulancia iluminacao LED ciclovia pista caminhada. Entrega prevista proximo semestre. Jardim Amanda e o mesmo bairro onde corpo de Nicolly foi encontrado (jul/2025). R22 aplicado: obra estrutural sem pressao direta como gatilho.","","","nao_aplicavel","","nao - R24","media","2026-04-17","","","2026_04_17_tribuna_liberal.csv","","","","","","","","","","","","","",""
"E4","2026-04-17","Tribuna Liberal","Operacao regional ataca grupo que simulava roubos para aplicar serie de fraudes via PIX","9","Regional","Regional","CONTEXTO","renda_trabalho","contextual","SMIDS_EXT","media","contexto_sociopolitico","Grupo simulava BOs falsos para contestar transferencias PIX e obter estornos indevidos. Pratica inflava artificialmente indices de roubo nas cidades afetadas. ALERTA metodologico: qualidade dos dados de criminalidade como proxy de pressao social no IPST-H (reforca R26). Registrar na documentacao metodologica.","","","nao_aplicavel","","nao - R14/R24","media","2026-04-17","","","2026_04_17_tribuna_liberal.csv","","","","","","","","","","","","","",""
"","","","Professor e afastado apos denuncias de maus-tratos a alunos em Hortolandia","9","Hortolândia","Jardim Nossa Senhora Auxiliadora","PRESSAO_SOCIAL","capital_humano","direta","SMIDS_EXT","alerta","dado_auditavel | extras_preservados: id_evento=E1 | data_publicacao=2026-04-18 | fonte=Tribuna Liberal | relevancia_estrategica=media","EMEF Caio Fernando Gomes Pereira - 3o ano. Pais instalaram dispositivos de audio nas mochilas. Gravacoes: professor eleva tom de voz bate na mesa repreende agressivamente. Crianca chora relatando estar com fome; professor responde de forma rispida. Afastamento imediato de toda a rede. Sindicancia instaurada. R25 confirmado: fenomeno coletivo. NOTA TERRITORIAL: Jd. Nsa. Auxiliadora acumula 4 eventos alerta na semana 18-24/abr.","","","emergencia","CH_VIOLENCIA_ESCOLA_2026","sim - Condicao A","","","","","2026_04_18_tribuna_liberal.csv","","","","","Professor e afastado apos denuncias de maus-tratos a alunos em Hortolandia","","tipo_camada_revisado_v10_5","","","","","","",""
"","","","Hortolandia moderniza programa de incentivo e quer atrair mais empresas","4","Hortolândia","nao_identificado","GOVERNANCA","renda_trabalho","latente","GOV_MUNICIPAL","baixa","impacto_latente | extras_preservados: id_evento=E2 | data_publicacao=2026-04-18 | fonte=Tribuna Liberal | relevancia_estrategica=media","Prazo incentivos fiscais estendido ate 20 anos. Contrapartidas elevadas de 3% do IR para 200% do valor dos incentivos. Inclusao de startups e setor imobiliario. Diretriz ESG incorporada (TMRS). Efeito sobre RT_01 nao observavel no curto prazo. Complementa visita a Elsys (17/04).","","","nao_aplicavel","","nao - R24","","","","","2026_04_18_tribuna_liberal.csv","","","","","Hortolandia moderniza programa de incentivo e quer atrair mais empresas","","tipo_camada_revisado_v10_5","","","","","","",""
"","","","Gasolina sobe mais de 5% em Sumare e motoristas reclamam dos valores","8","Regional","Regional","CONTEXTO","renda_trabalho","direta","RT_01","media","dado_auditavel | reclassificado de IVS para CONTEXTO: preco regional/pressao economica indireta | extras_preservados: id_evento=E3 | data_publicacao=2026-04-18 | fonte=Tribuna Liberal | relevancia_estrategica=media","Dados oficiais ANP. Jan R$5.63 - Fev R$5.70 - Mar R$5.88 - Abr R$5.93. Pico R$6.29 em marco. Aumento de 5.33% no periodo. Primeiro registro detalhado do ciclo combustiveis 2026. Proxy RT_01 - compressao direta da renda per capita. Combinado com reajuste CPFL +9.15% (23/04): dois choques simultaneos sobre renda real das familias vulneraveis no mesmo trimestre.","","","nao_aplicavel","","sim - Condicao B","","","","","2026_04_18_tribuna_liberal.csv","","","","","Gasolina sobe mais de 5% em Sumare e motoristas reclamam dos valores","","tipo_camada_revisado_v10_5","","","","","","",""
